Id,PostId,Score,Text,CreationDate,UserDisplayName,UserId,ContentLicense
"120090999","67913756","0","One thing I am noticing here is the `.userInitiated` priority, which is strangely high for expensive work. This could be influencing some of the scheduling decisions. Maybe you should do another `asyncDetached` with lower priority before doing expensive work?","2021-06-11 21:19:03","","3397903","CC BY-SA 4.0"
"120091070","67913756","0","Like the `detachedAsync` vs. `async`, the priority is irrelevant to the result I'm describing. Try it yourself.","2021-06-11 21:23:48","","341994","CC BY-SA 4.0"
"120091406","67913756","0","I agree that my code is running on the main thread like yours is in places such as these, but I haven't seen any of the main-thread blocking that you are describing as my work-loads are probably structured differently than yours (more suspension points?). I am wondering if once the main-thread is saturated like yours is, lower-priority work doesn't end up on the main-thread as often. Just a guess, which is why it isn't an answer.","2021-06-11 21:50:52","","3397903","CC BY-SA 4.0"
"121103062","68505026","0","In a grand scheme of things, memory models and optimization are seldom a good fit for each other. Vulnerabilities like Spectre and Meltdown can bear witness. :-)","2021-07-26 05:15:11","","2702398","CC BY-SA 4.0"
"121109213","68505026","0","Not sure if this is helpful, but you might be interested in [CppMem](http://svr-pes20-cppmem.cl.cam.ac.uk/cppmem/index.html).","2021-07-26 10:39:11","","20270","CC BY-SA 4.0"
"121383895","61122378","0","I am testing your command for listing bundle IDs. It does not work on my machine (macOS Big Sur Version 11.4). The directory `/System/Library/Speech/Voices/` is empty. It seems that the files are moved to `/System/Library/SpeechBase/Voices/`. However, the files for Siri are not found there (`grep` does not match anything).","2021-08-06 16:47:52","","142239","CC BY-SA 4.0"
"121384587","61122378","1","On my machine (macOS Big Sur Version 11.4), the voice identifiers for Siri could be found inside the file `/System/Library/PrivateFrameworks/SpeechObjects.framework/Versions/A/Resources/SpeechDataDefaults.plist`.","2021-08-06 17:27:17","","142239","CC BY-SA 4.0"
"121386089","61122378","0","That is curious, @SiuChingPong-AsukaKenji-: For me, the original command still works, as of macOS Big Sur 11.5.1","2021-08-06 18:50:16","","45375","CC BY-SA 4.0"
"121386651","61122378","0","Perhaps it is because mine is a clean install of macOS Big Sur. When I installed Big Sur, I wiped out all the things on my Mac. The fact that your command still works on your machine may be due to upgrading from a previous version of macOS. Those files are carried from the old one. By the way, I am curious whether my locations work on your machine too. 😉","2021-08-06 19:21:09","","142239","CC BY-SA 4.0"
"121387752","61122378","1","@SiuChingPong-AsukaKenji-: indeed, my machine is upgraded, but please note that your file - also present in earlier versions - is just a _catalog_ of _metadata_ about _downloadable_ voices, whereas my command lists only the _installed_ Siri voices. I've added a command to extract the bundle IDs of all _downloadable_ Siri voices too. (As an aside: `/System/Library/PrivateFrameworks/SpeechObjects.framework/Resources/SpeechDataDefaults.plist` is the better path to use (`/Versions/A` removed).","2021-08-06 20:29:09","","45375","CC BY-SA 4.0"
"121704481","68864640","4","Basically I'm wondering whether I've found a bug and looking for a sanity check before I report it.","2021-08-20 15:41:23","","341994","CC BY-SA 4.0"
"121705094","68864640","2","@Rob So your answer is that it is up to you (meaning me) to Don't Do That? What then of the assertion in the proposal that ""all cross-actor references can only involve types that conform to Sendable""?","2021-08-20 16:10:16","","341994","CC BY-SA 4.0"
"121705492","68864640","2","(1) No they're not. They're claiming that the compiler will catch me exactly _because_ Dog is not Sendable. (2) You have not explained what sense it makes that if the `dog` declaration is `var` we are forced to use `await` for access, but if the `dog` declaration is `let`, we are not. A constant reference to a nonSendable reference type is not more thread-safe than a `var` reference!","2021-08-20 16:30:49","","341994","CC BY-SA 4.0"
"121708335","68864640","2","OK, I went ahead and filed this as a bug.","2021-08-20 19:00:26","","341994","CC BY-SA 4.0"
"122156921","69116668","2","There seems to be some related discussion here: https://github.com/dotnet/csharplang/discussions/911","2021-09-09 10:40:42","","106159","CC BY-SA 4.0"
"122156984","69116668","0","I think this is worthy of a github issue. It seems strange to say the least and potentially an obscure design decision worthy of an authoritive explanation. Edit ^^","2021-09-09 10:43:11","","1612975","CC BY-SA 4.0"
"122157103","69116668","2","Honestly, **if** anyone could answer that I'd expected Marc to do :D","2021-09-09 10:47:27","","2528063","CC BY-SA 4.0"
"122157316","69116668","0","@GyörgyKőszeg that has been asserted but not demonstrated. It was certainly a perfectly valid expression a few lines above :) the fact that the Microsoft.Whatever example passes means nothing: that could *also* resolve to be a namespace rather than a type","2021-09-09 10:56:53","","23354","CC BY-SA 4.0"
"122157542","69116668","0","This specific issue is also [mentioned](https://github.com/dotnet/csharplang/discussions/911#discussioncomment-71972) on GitHub. A reply [here](https://github.com/dotnet/csharplang/discussions/911#discussioncomment-71973) says: it's not a valid expression syntactically (added before Marc's comment). Update: Maybe it will be fixed along with [this](https://github.com/dotnet/csharplang/discussions/702) proposal filed by Jon Skeet, which seems to be the restriction of the same expression syntax limitation. But I can't tell why `global::C` is valid though. Maybe add a comment to the GitHub issue.","2021-09-09 11:07:55","","5114784","CC BY-SA 4.0"
"123697932","69976189","0","I think this is ok. It will work if you [manually fill in `Any`](https://godbolt.org/z/q69d1YbPd), and it is equivalent to the parameter pack version.","2021-11-15 15:04:09","","11638718","CC BY-SA 4.0"
"123698054","69976189","0","So compiler bug (or feature not yet implemented) from gcc/msvc?","2021-11-15 15:08:45","","2684539","CC BY-SA 4.0"
"123698157","69976189","0","gcc/msvc's implementation of C++ new features has always been ahead of clang, so I suspect this is a compiler bug. But I am not a language lawyer, so this still requires a language lawyer to quote relevant wording :-D","2021-11-15 15:13:23","","11638718","CC BY-SA 4.0"
"123698363","69976189","0","In fact, you do not expand `Is` by mistake, [msvc/gcc will accept it](https://godbolt.org/z/M833hbWM4). I believe the answer to this question should be clear, but interestingly, clang crashed.","2021-11-15 15:20:52","","11638718","CC BY-SA 4.0"
"123699013","69976189","0","@康桓瑋 Maybe gcc/msvc tend to be ahead in terms of first releasing new features, but clang is generally the best of them when it comes to standard compliance in language-lawyer corner cases.","2021-11-15 15:44:08","","459640","CC BY-SA 4.0"
"130571486","69530502","0","It can be considered as a bad solution, but what if you show a popup dialog before actually asking for a permission to not to ""waste"" asking attempts?","2022-10-04 14:40:06","","3986289","CC BY-SA 4.0"
"130968549","67749284","0","Thanks. I was wondering, do you have a concrete answer for your question? As, I have a similar doubt as you - https://stackoverflow.com/questions/74177577/how-to-avoid-android-app-foregroundservicestartnotallowedexception-when-using-wo","2022-10-24 09:51:33","","72437","CC BY-SA 4.0"
"122157561","69116668","0","@GyörgyKőszeg I don't think that proposal of Jon Skeet's affects this?","2021-09-09 11:08:56","","1086121","CC BY-SA 4.0"
"122157594","69116668","0","@GyörgyKőszeg in terms of it being a valid `nameof_expression` - the real question is ""why is that rule like it is?"" - not ""why is the compiler following the rule?""; I've clarified with citations","2021-09-09 11:10:44","","23354","CC BY-SA 4.0"
"122157598","69116668","1","@canton7: [this](https://github.com/dotnet/csharplang/discussions/702#discussioncomment-69700) comment suggests that they are related. I cannot confirm it though.","2021-09-09 11:10:51","","5114784","CC BY-SA 4.0"
"122157850","69116668","0","@MatthewWatson thanks; opined :)","2021-09-09 11:21:32","","23354","CC BY-SA 4.0"
"122158744","69116668","0","also linking for context: https://github.com/dotnet/roslyn/issues/1590","2021-09-09 11:57:17","","23354","CC BY-SA 4.0"
"123010212","63421086","0","`webdrivermanager` and `webdriver-manager` - are different libraries. Your code is from `webdriver-manager` library, which has two aliases: `webdriver_manager` & `webdriver-manager` and could be installed by any of them.","2021-10-16 08:02:11","","8091236","CC BY-SA 4.0"
"123612490","69530502","0","@karticchaudhary: To be honest, I have not circled back to this. It is on my to-do list.","2021-11-11 12:31:39","","115145","CC BY-SA 4.0"
"123709920","69976189","0","@Jarod42: Sorry, I saw `… Ls` and overlooked the pack *expansion* that was the whole point of that part.","2021-11-16 01:43:03","","8586227","CC BY-SA 4.0"
"128296181","61531317","0","Also, you can check your target directory with all your compiled classes. Sometimes, IDE don't want to compile these files, and so, you can't get them at runtime.","2022-06-15 11:09:03","","13636383","CC BY-SA 4.0"
"128296220","61531317","0","@psyopus That is discussed under “troubleshooting” in the answer.","2022-06-15 11:11:02","","2189127","CC BY-SA 4.0"
"130428881","62969917","0","yes it is working in case <query. tag in manifest classpath(""com.android.tools.build:gradle:3.5.3"")

Current setting:

classpath(""com.android.tools.build:gradle:3.5.4"")","2022-09-27 10:37:31","","12818975","CC BY-SA 4.0"
"129889629","61151278","0","On github: https://github.com/dotnet/csharplang/issues/2235","2022-08-31 10:10:05","","661933","CC BY-SA 4.0"
